id,label
182411,ship
182412,cat
182413,ship
182414,ship
182415,frog
182416,dog
182417,bird
182418,ship
182419,cat
182420,frog
182421,car
182422,cat
182423,bird
182424,ship
182425,bird
182426,ship
182427,frog
182428,bird
182429,bird
182430,cat
182431,bird
182432,dog
182433,cat
182434,bird
182435,plane
182436,bird
182437,car
182438,plane
182439,ship
182440,plane
182441,plane
182442,cat
182443,cat
182444,ship
182445,bird
182446,dog
182447,cat
182448,frog
182449,cat
182450,car
182451,car
182452,cat
182453,bird
182454,cat
182455,car
182456,frog
182457,car
182458,frog
182459,cat
182460,cat
182461,ship
182462,bird
182463,plane
182464,cat
182465,frog
182466,plane
182467,car
182468,cat
182469,cat
182470,bird
182471,plane
182472,frog
182473,cat
182474,plane
182475,frog
182476,frog
182477,frog
182478,cat
182479,dog
182480,ship
182481,bird
182482,plane
182483,frog
182484,car
182485,frog
182486,plane
182487,ship
182488,plane
182489,ship
182490,cat
182491,bird
182492,car
182493,plane
182494,ship
182495,plane
182496,ship
182497,cat
182498,car
182499,plane
182500,plane
182501,bird
182502,bird
182503,bird
182504,bird
182505,ship
182506,ship
182507,bird
182508,car
182509,cat
182510,ship
182511,cat
182512,bird
182513,plane
182514,frog
182515,plane
182516,cat
182517,frog
182518,frog
182519,dog
182520,cat
182521,ship
182522,cat
182523,cat
182524,frog
182525,frog
182526,frog
182527,car
182528,frog
182529,plane
182530,cat
182531,frog
182532,ship
182533,car
182534,plane
182535,ship
182536,frog
182537,cat
182538,bird
182539,cat
182540,plane
182541,ship
182542,ship
182543,cat
182544,ship
182545,cat
182546,cat
182547,bird
182548,frog
182549,frog
182550,bird
182551,bird
182552,bird
182553,bird
182554,bird
182555,plane
182556,car
182557,bird
182558,plane
182559,bird
182560,frog
182561,bird
182562,cat
182563,car
182564,ship
182565,cat
182566,frog
182567,ship
182568,car
182569,plane
182570,bird
182571,cat
182572,ship
182573,plane
182574,ship
182575,cat
182576,cat
182577,plane
182578,frog
182579,cat
182580,cat
182581,car
182582,car
182583,car
182584,cat
182585,bird
182586,ship
182587,cat
182588,bird
182589,bird
182590,ship
182591,plane
182592,frog
182593,cat
182594,cat
182595,ship
182596,plane
182597,cat
182598,cat
182599,bird
182600,cat
182601,frog
182602,car
182603,frog
182604,cat
182605,ship
182606,car
182607,frog
182608,ship
182609,plane
182610,plane
182611,ship
182612,frog
182613,plane
182614,bird
182615,frog
182616,plane
182617,plane
182618,ship
182619,bird
182620,dog
182621,cat
182622,car
182623,plane
182624,cat
182625,plane
182626,plane
182627,ship
182628,bird
182629,cat
182630,cat
182631,plane
182632,plane
182633,frog
182634,frog
182635,dog
182636,frog
182637,cat
182638,bird
182639,plane
182640,cat
182641,dog
182642,plane
182643,ship
182644,ship
182645,plane
182646,ship
182647,ship
182648,ship
182649,ship
182650,cat
182651,ship
182652,plane
182653,bird
182654,bird
182655,bird
182656,dog
182657,ship
182658,cat
182659,car
182660,bird
182661,ship
182662,cat
182663,plane
182664,frog
182665,plane
182666,bird
182667,bird
182668,plane
182669,ship
182670,car
182671,cat
182672,bird
182673,ship
182674,ship
182675,frog
182676,bird
182677,plane
182678,ship
182679,cat
182680,plane
182681,bird
182682,cat
182683,bird
182684,bird
182685,cat
182686,car
182687,cat
182688,plane
182689,frog
182690,ship
182691,ship
182692,frog
182693,car
182694,plane
182695,cat
182696,plane
182697,plane
182698,frog
182699,frog
182700,cat
182701,ship
182702,cat
182703,car
182704,cat
182705,car
182706,bird
182707,plane
182708,ship
182709,ship
182710,plane
182711,cat
182712,frog
182713,bird
182714,car
182715,ship
182716,car
182717,cat
182718,frog
182719,ship
182720,cat
182721,bird
182722,car
182723,cat
182724,plane
182725,cat
182726,bird
182727,car
182728,ship
182729,car
182730,bird
182731,car
182732,frog
182733,dog
182734,plane
182735,bird
182736,bird
182737,frog
182738,frog
182739,cat
182740,cat
182741,cat
182742,cat
182743,frog
182744,bird
182745,cat
182746,car
182747,ship
182748,bird
182749,cat
182750,cat
182751,cat
182752,ship
182753,frog
182754,cat
182755,ship
182756,cat
182757,ship
182758,plane
182759,frog
182760,cat
182761,cat
182762,cat
182763,bird
182764,cat
182765,frog
182766,cat
182767,frog
182768,plane
182769,cat
182770,cat
182771,cat
182772,frog
182773,frog
182774,car
182775,bird
182776,plane
182777,ship
182778,cat
182779,ship
182780,ship
182781,car
182782,plane
182783,cat
182784,car
182785,bird
182786,ship
182787,cat
182788,dog
182789,plane
182790,plane
182791,frog
182792,frog
182793,frog
182794,dog
182795,plane
182796,cat
182797,cat
182798,ship
182799,cat
182800,frog
182801,plane
182802,frog
182803,car
182804,ship
182805,cat
182806,plane
182807,bird
182808,frog
182809,car
182810,frog
182811,ship
182812,ship
182813,cat
182814,car
182815,plane
182816,frog
182817,ship
182818,bird
182819,cat
182820,cat
182821,plane
182822,plane
182823,plane
182824,cat
182825,ship
182826,frog
182827,frog
182828,bird
182829,bird
182830,cat
182831,plane
182832,car
182833,plane
182834,frog
182835,plane
182836,bird
182837,cat
182838,bird
182839,frog
182840,cat
182841,ship
182842,plane
182843,plane
182844,ship
182845,cat
182846,plane
182847,plane
182848,frog
182849,car
182850,car
182851,cat
182852,cat
182853,frog
182854,ship
182855,bird
182856,car
182857,car
182858,cat
182859,ship
182860,cat
182861,ship
182862,frog
182863,car
182864,ship
182865,frog
182866,plane
182867,car
182868,plane
182869,plane
182870,cat
182871,ship
182872,plane
182873,bird
182874,bird
182875,ship
182876,frog
182877,cat
182878,frog
182879,cat
182880,cat
182881,frog
182882,frog
182883,cat
182884,car
182885,ship
182886,cat
182887,ship
182888,ship
182889,bird
182890,ship
182891,ship
182892,bird
182893,plane
182894,cat
182895,frog
182896,plane
182897,plane
182898,frog
182899,bird
182900,frog
182901,plane
182902,bird
182903,cat
182904,plane
182905,cat
182906,plane
182907,cat
182908,cat
182909,car
182910,bird
182911,ship
182912,bird
182913,frog
182914,frog
182915,ship
182916,cat
182917,frog
182918,cat
182919,car
182920,cat
182921,bird
182922,ship
182923,cat
182924,frog
182925,frog
182926,cat
182927,cat
182928,ship
182929,cat
182930,plane
182931,car
182932,bird
182933,frog
182934,cat
182935,ship
182936,frog
182937,bird
182938,cat
182939,cat
182940,ship
182941,car
182942,cat
182943,frog
182944,ship
182945,cat
182946,plane
182947,plane
182948,plane
182949,cat
182950,ship
182951,bird
182952,plane
182953,ship
182954,cat
182955,cat
182956,frog
182957,ship
182958,ship
182959,plane
182960,ship
182961,cat
182962,cat
182963,cat
182964,ship
182965,bird
182966,ship
182967,cat
182968,frog
182969,frog
182970,cat
182971,cat
182972,cat
182973,frog
182974,cat
182975,plane
182976,bird
182977,frog
182978,cat
182979,bird
182980,cat
182981,ship
182982,cat
182983,frog
182984,frog
182985,bird
182986,plane
182987,bird
182988,cat
182989,ship
182990,car
182991,ship
182992,plane
182993,plane
182994,car
182995,bird
182996,cat
182997,plane
182998,cat
182999,ship
183000,ship
183001,cat
183002,frog
183003,cat
183004,bird
183005,ship
183006,bird
183007,frog
183008,ship
183009,car
183010,plane
183011,dog
183012,cat
183013,cat
183014,cat
183015,frog
183016,car
183017,cat
183018,bird
183019,plane
183020,cat
183021,cat
183022,plane
183023,dog
183024,dog
183025,ship
183026,cat
183027,dog
183028,ship
183029,plane
183030,bird
183031,cat
183032,frog
183033,cat
183034,bird
183035,bird
183036,frog
183037,plane
183038,ship
183039,ship
183040,frog
183041,plane
183042,cat
183043,plane
183044,bird
183045,ship
183046,plane
183047,plane
183048,cat
183049,bird
183050,bird
183051,frog
183052,cat
183053,ship
183054,bird
183055,bird
183056,bird
183057,cat
183058,cat
183059,bird
183060,frog
183061,ship
183062,car
183063,bird
183064,cat
183065,car
183066,cat
183067,ship
183068,plane
183069,cat
183070,bird
183071,dog
183072,ship
183073,cat
183074,cat
183075,ship
183076,plane
183077,car
183078,frog
183079,bird
183080,car
183081,ship
183082,cat
183083,ship
183084,cat
183085,ship
183086,cat
183087,car
183088,bird
183089,cat
183090,cat
183091,cat
183092,cat
183093,ship
183094,bird
183095,cat
183096,plane
183097,cat
183098,cat
183099,plane
183100,cat
183101,car
183102,cat
183103,car
183104,ship
183105,ship
183106,dog
183107,plane
183108,cat
183109,cat
183110,frog
183111,frog
183112,cat
183113,cat
183114,frog
183115,frog
183116,frog
183117,cat
183118,cat
183119,bird
183120,car
183121,ship
183122,plane
183123,ship
183124,cat
183125,car
183126,cat
183127,cat
183128,dog
183129,bird
183130,cat
183131,cat
183132,bird
183133,cat
183134,cat
183135,ship
183136,ship
183137,bird
183138,plane
183139,frog
183140,plane
183141,car
183142,plane
183143,cat
183144,cat
183145,cat
183146,frog
183147,bird
183148,ship
183149,ship
183150,frog
183151,cat
183152,car
183153,ship
183154,plane
183155,cat
183156,bird
183157,bird
183158,cat
183159,ship
183160,plane
183161,frog
183162,cat
183163,plane
183164,bird
183165,frog
183166,car
183167,ship
183168,bird
183169,frog
183170,ship
183171,ship
183172,bird
183173,frog
183174,plane
183175,ship
183176,dog
183177,cat
183178,ship
183179,cat
183180,bird
183181,ship
183182,ship
183183,cat
183184,cat
183185,plane
183186,cat
183187,cat
183188,cat
183189,cat
183190,bird
183191,frog
183192,cat
183193,ship
183194,cat
183195,bird
183196,car
183197,cat
183198,car
183199,cat
183200,ship
183201,cat
183202,cat
183203,cat
183204,bird
183205,bird
183206,plane
183207,plane
183208,frog
183209,bird
183210,plane
183211,car
183212,plane
183213,cat
183214,bird
183215,ship
183216,ship
183217,cat
183218,bird
183219,frog
183220,ship
183221,bird
183222,bird
183223,bird
183224,frog
183225,bird
183226,frog
183227,frog
183228,dog
183229,car
183230,plane
183231,ship
183232,cat
183233,car
183234,cat
183235,ship
183236,plane
183237,ship
183238,frog
183239,frog
183240,car
183241,car
183242,cat
183243,car
183244,cat
183245,plane
183246,bird
183247,plane
183248,bird
183249,bird
183250,cat
183251,cat
183252,plane
183253,ship
183254,bird
183255,car
183256,ship
183257,dog
183258,bird
183259,ship
183260,frog
183261,frog
183262,cat
183263,cat
183264,frog
183265,car
183266,cat
183267,cat
183268,plane
183269,bird
183270,ship
183271,car
183272,cat
183273,cat
183274,cat
183275,cat
183276,cat
183277,cat
183278,car
183279,plane
183280,cat
183281,frog
183282,ship
183283,plane
183284,cat
183285,cat
183286,plane
183287,cat
183288,car
183289,car
183290,cat
183291,plane
183292,cat
183293,plane
183294,bird
183295,plane
183296,car
183297,ship
183298,bird
183299,cat
183300,car
183301,plane
183302,cat
183303,bird
183304,bird
183305,bird
183306,plane
183307,plane
183308,cat
183309,ship
183310,plane
183311,bird
183312,bird
183313,plane
183314,bird
183315,bird
183316,bird
183317,frog
183318,cat
183319,frog
183320,frog
183321,frog
183322,ship
183323,bird
183324,cat
183325,ship
183326,cat
183327,ship
183328,cat
183329,bird
183330,bird
183331,plane
183332,frog
183333,frog
183334,bird
183335,ship
183336,plane
183337,cat
183338,frog
183339,plane
183340,bird
183341,ship
183342,plane
183343,plane
183344,car
183345,plane
183346,ship
183347,car
183348,bird
183349,plane
183350,car
183351,ship
183352,plane
183353,ship
183354,ship
183355,cat
183356,frog
183357,ship
183358,bird
183359,cat
183360,frog
183361,cat
183362,plane
183363,cat
183364,cat
183365,frog
183366,car
183367,ship
183368,plane
183369,ship
183370,car
183371,cat
183372,ship
183373,frog
183374,ship
183375,car
183376,bird
183377,cat
183378,plane
183379,ship
183380,ship
183381,cat
183382,plane
183383,ship
183384,frog
183385,ship
183386,plane
183387,frog
183388,plane
183389,bird
183390,plane
183391,plane
183392,ship
183393,plane
183394,ship
183395,cat
183396,cat
183397,ship
183398,plane
183399,cat
183400,car
183401,ship
183402,cat
183403,bird
183404,cat
183405,ship
183406,plane
183407,frog
183408,plane
183409,bird
183410,ship
183411,plane
183412,plane
183413,plane
183414,cat
183415,ship
183416,plane
183417,cat
183418,ship
183419,plane
183420,bird
183421,bird
183422,bird
183423,bird
183424,cat
183425,plane
183426,ship
183427,car
183428,bird
183429,ship
183430,plane
183431,ship
183432,frog
183433,car
183434,frog
183435,bird
183436,bird
183437,cat
183438,cat
183439,ship
183440,frog
183441,frog
183442,frog
183443,car
183444,frog
183445,plane
183446,plane
183447,ship
183448,car
183449,plane
183450,ship
183451,ship
183452,bird
183453,ship
183454,bird
183455,plane
183456,plane
183457,frog
183458,frog
183459,plane
183460,bird
183461,dog
183462,car
183463,cat
183464,ship
183465,car
183466,frog
183467,bird
183468,ship
183469,frog
183470,cat
183471,plane
183472,cat
183473,cat
183474,plane
183475,bird
183476,cat
183477,cat
183478,bird
183479,cat
183480,bird
183481,ship
183482,plane
183483,bird
183484,car
183485,bird
183486,bird
183487,cat
183488,cat
183489,cat
183490,frog
183491,ship
183492,ship
183493,ship
183494,car
183495,ship
183496,bird
183497,dog
183498,ship
183499,car
183500,ship
183501,cat
183502,ship
183503,plane
183504,ship
183505,frog
183506,cat
183507,cat
183508,bird
183509,cat
183510,bird
183511,cat
183512,bird
183513,dog
183514,bird
183515,cat
183516,bird
183517,cat
183518,cat
183519,plane
183520,bird
183521,bird
183522,ship
183523,cat
183524,cat
183525,bird
183526,frog
183527,cat
183528,bird
183529,ship
183530,ship
183531,car
183532,ship
183533,cat
183534,cat
183535,cat
183536,cat
183537,plane
183538,cat
183539,bird
183540,cat
183541,cat
183542,dog
183543,ship
183544,plane
183545,ship
183546,cat
183547,cat
183548,bird
183549,plane
183550,frog
183551,cat
183552,cat
183553,bird
183554,car
183555,ship
183556,cat
183557,plane
183558,cat
183559,ship
183560,bird
183561,plane
183562,cat
183563,plane
183564,dog
183565,bird
183566,bird
183567,bird
183568,plane
183569,bird
183570,plane
183571,ship
183572,ship
183573,ship
183574,bird
183575,cat
183576,cat
183577,cat
183578,ship
183579,plane
183580,dog
183581,bird
183582,plane
183583,cat
183584,plane
183585,bird
183586,ship
183587,cat
183588,ship
183589,cat
183590,frog
183591,bird
183592,frog
183593,car
183594,ship
183595,bird
183596,cat
183597,ship
183598,ship
183599,cat
183600,plane
183601,ship
183602,cat
183603,plane
183604,bird
183605,bird
183606,ship
183607,bird
183608,ship
183609,ship
183610,cat
183611,cat
183612,cat
183613,ship
183614,ship
183615,ship
183616,ship
183617,bird
183618,frog
183619,cat
183620,ship
183621,frog
183622,plane
183623,plane
183624,cat
183625,frog
183626,cat
183627,cat
183628,cat
183629,ship
183630,frog
183631,plane
183632,cat
183633,bird
183634,bird
183635,car
183636,car
183637,ship
183638,cat
183639,ship
183640,ship
183641,bird
183642,plane
183643,plane
183644,frog
183645,bird
183646,ship
183647,bird
183648,frog
183649,plane
183650,cat
183651,dog
183652,ship
183653,bird
183654,car
183655,cat
183656,plane
183657,bird
183658,bird
183659,plane
183660,cat
183661,frog
183662,frog
183663,ship
183664,frog
183665,dog
183666,car
183667,bird
183668,cat
183669,bird
183670,cat
183671,cat
183672,dog
183673,car
183674,bird
183675,frog
183676,bird
183677,bird
183678,frog
183679,frog
183680,bird
183681,car
183682,frog
183683,plane
183684,plane
183685,frog
183686,ship
183687,cat
183688,bird
183689,bird
183690,bird
183691,frog
183692,frog
183693,cat
183694,bird
183695,cat
183696,frog
183697,bird
183698,cat
183699,frog
183700,cat
183701,ship
183702,frog
183703,bird
183704,plane
183705,ship
183706,bird
183707,bird
183708,cat
183709,bird
183710,frog
183711,ship
183712,frog
183713,ship
183714,frog
183715,bird
183716,cat
183717,bird
183718,ship
183719,cat
183720,cat
183721,plane
183722,bird
183723,bird
183724,dog
183725,ship
183726,frog
183727,plane
183728,ship
183729,frog
183730,plane
183731,ship
183732,dog
183733,cat
183734,cat
183735,bird
183736,ship
183737,plane
183738,bird
183739,ship
183740,cat
183741,car
183742,ship
183743,bird
183744,plane
183745,ship
183746,frog
183747,bird
183748,plane
183749,dog
183750,plane
183751,frog
183752,ship
183753,frog
183754,plane
183755,bird
183756,ship
183757,plane
183758,ship
183759,ship
183760,cat
183761,cat
183762,frog
183763,dog
183764,bird
183765,car
183766,cat
183767,plane
183768,plane
183769,cat
183770,cat
183771,cat
183772,cat
183773,bird
183774,frog
183775,frog
183776,bird
183777,cat
183778,bird
183779,plane
183780,frog
183781,bird
183782,frog
183783,bird
183784,bird
183785,car
183786,ship
183787,car
183788,car
183789,cat
183790,frog
183791,bird
183792,car
183793,ship
183794,frog
183795,frog
183796,cat
183797,bird
183798,cat
183799,plane
183800,ship
183801,ship
183802,cat
183803,ship
183804,cat
183805,cat
183806,cat
183807,bird
183808,plane
183809,cat
183810,car
183811,bird
183812,cat
183813,cat
183814,cat
183815,ship
183816,ship
183817,cat
183818,plane
183819,ship
183820,plane
183821,bird
183822,frog
183823,bird
183824,car
183825,ship
183826,plane
183827,frog
183828,bird
183829,car
183830,bird
183831,plane
183832,cat
183833,cat
183834,bird
183835,cat
183836,car
183837,bird
183838,ship
183839,plane
183840,ship
183841,cat
183842,ship
183843,ship
183844,dog
183845,bird
183846,plane
183847,cat
183848,plane
183849,bird
183850,cat
183851,ship
183852,cat
183853,plane
183854,bird
183855,frog
183856,cat
183857,cat
183858,plane
183859,plane
183860,bird
183861,cat
183862,plane
183863,plane
183864,cat
183865,plane
183866,cat
183867,cat
183868,frog
183869,cat
183870,ship
183871,plane
183872,bird
183873,cat
183874,car
183875,ship
183876,car
183877,cat
183878,frog
183879,plane
183880,bird
183881,car
183882,plane
183883,cat
183884,frog
183885,plane
183886,car
183887,cat
183888,ship
183889,car
183890,plane
183891,cat
183892,bird
183893,cat
183894,car
183895,ship
183896,car
183897,cat
183898,ship
183899,frog
183900,cat
183901,bird
183902,bird
183903,frog
183904,plane
183905,cat
183906,cat
183907,cat
183908,ship
183909,ship
183910,ship
183911,frog
183912,plane
183913,bird
183914,frog
183915,ship
183916,plane
183917,ship
183918,cat
183919,plane
183920,plane
183921,cat
183922,cat
183923,frog
183924,bird
183925,cat
183926,bird
183927,plane
183928,plane
183929,frog
183930,plane
183931,plane
183932,car
183933,ship
183934,bird
183935,cat
183936,ship
183937,frog
183938,cat
183939,cat
183940,frog
183941,ship
183942,bird
183943,car
183944,cat
183945,car
183946,cat
183947,ship
183948,ship
183949,car
183950,ship
183951,frog
183952,cat
183953,car
183954,ship
183955,bird
183956,bird
183957,ship
183958,ship
183959,car
183960,bird
183961,cat
183962,cat
183963,ship
183964,ship
183965,cat
183966,bird
183967,frog
183968,frog
183969,ship
183970,cat
183971,frog
183972,cat
183973,bird
183974,cat
183975,cat
183976,plane
183977,dog
183978,plane
183979,plane
183980,bird
183981,cat
183982,frog
183983,bird
183984,plane
183985,frog
183986,frog
183987,frog
183988,cat
183989,bird
183990,frog
183991,ship
183992,frog
183993,bird
183994,cat
183995,bird
183996,car
183997,ship
183998,cat
183999,cat
184000,ship
184001,ship
184002,plane
184003,ship
184004,frog
184005,bird
184006,plane
184007,bird
184008,plane
184009,ship
184010,cat
184011,cat
184012,cat
184013,bird
184014,frog
184015,frog
184016,cat
184017,frog
184018,bird
184019,bird
184020,bird
184021,ship
184022,ship
184023,frog
184024,ship
184025,cat
184026,cat
184027,cat
184028,car
184029,bird
184030,cat
184031,bird
184032,plane
184033,plane
184034,bird
184035,car
184036,car
184037,plane
184038,frog
184039,ship
184040,bird
184041,plane
184042,plane
184043,cat
184044,bird
184045,bird
184046,plane
184047,bird
184048,cat
184049,cat
184050,cat
184051,cat
184052,frog
184053,cat
184054,bird
184055,ship
184056,ship
184057,bird
184058,bird
184059,car
184060,frog
184061,car
184062,cat
184063,bird
184064,ship
184065,bird
184066,car
184067,ship
184068,car
184069,ship
184070,frog
184071,car
184072,ship
184073,cat
184074,cat
184075,bird
184076,bird
184077,cat
184078,car
184079,plane
184080,frog
184081,cat
184082,ship
184083,car
184084,bird
184085,plane
184086,frog
184087,bird
184088,ship
184089,bird
184090,bird
184091,car
184092,plane
184093,ship
184094,ship
184095,ship
184096,cat
184097,cat
184098,cat
184099,cat
184100,ship
184101,frog
184102,cat
184103,frog
184104,plane
184105,ship
184106,cat
184107,dog
184108,frog
184109,cat
184110,car
184111,ship
184112,plane
184113,cat
184114,plane
184115,plane
184116,plane
184117,bird
184118,plane
184119,ship
184120,ship
184121,plane
184122,plane
184123,cat
184124,ship
184125,frog
184126,bird
184127,ship
184128,ship
184129,ship
184130,car
184131,plane
184132,bird
184133,ship
184134,ship
184135,bird
184136,frog
184137,cat
184138,plane
184139,plane
184140,plane
184141,cat
184142,dog
184143,ship
184144,ship
184145,frog
184146,frog
184147,frog
184148,ship
184149,bird
184150,bird
184151,frog
184152,ship
184153,cat
184154,plane
184155,plane
184156,bird
184157,ship
184158,ship
184159,cat
184160,frog
184161,frog
184162,bird
184163,cat
184164,ship
184165,cat
184166,plane
184167,cat
184168,bird
184169,plane
184170,frog
184171,plane
184172,cat
184173,ship
184174,plane
184175,bird
184176,car
184177,ship
184178,dog
184179,cat
184180,ship
184181,cat
184182,car
184183,cat
184184,frog
184185,bird
184186,frog
184187,cat
184188,ship
184189,plane
184190,cat
184191,bird
184192,car
184193,ship
184194,frog
184195,plane
184196,ship
184197,plane
184198,bird
184199,dog
184200,cat
184201,bird
184202,frog
184203,cat
184204,ship
184205,ship
184206,cat
184207,cat
184208,ship
184209,plane
184210,plane
184211,frog
184212,cat
184213,cat
184214,plane
184215,ship
184216,car
184217,ship
184218,dog
184219,frog
184220,ship
184221,ship
184222,cat
184223,ship
184224,bird
184225,frog
184226,cat
184227,plane
184228,frog
184229,cat
184230,ship
184231,plane
184232,bird
184233,cat
184234,plane
184235,frog
184236,ship
184237,car
184238,cat
184239,bird
184240,dog
184241,bird
184242,cat
184243,ship
184244,bird
184245,bird
184246,cat
184247,cat
184248,car
184249,plane
184250,bird
184251,plane
184252,bird
184253,plane
184254,ship
184255,dog
184256,plane
184257,cat
184258,cat
184259,ship
184260,cat
184261,plane
184262,ship
184263,ship
184264,bird
184265,bird
184266,dog
184267,car
184268,cat
184269,bird
184270,cat
184271,cat
184272,cat
184273,plane
184274,frog
184275,ship
184276,ship
184277,plane
184278,cat
184279,plane
184280,dog
184281,cat
184282,plane
184283,bird
184284,cat
184285,ship
184286,cat
184287,frog
184288,frog
184289,cat
184290,ship
184291,ship
184292,ship
184293,plane
184294,bird
184295,cat
184296,cat
184297,ship
184298,cat
184299,frog
184300,car
184301,frog
184302,bird
184303,plane
184304,bird
184305,ship
184306,plane
184307,plane
184308,bird
184309,ship
184310,plane
184311,bird
184312,ship
184313,bird
184314,ship
184315,dog
184316,ship
184317,bird
184318,dog
184319,cat
184320,bird
184321,cat
184322,car
184323,plane
184324,ship
184325,ship
184326,plane
184327,car
184328,dog
184329,cat
184330,bird
184331,bird
184332,plane
184333,bird
184334,ship
184335,bird
184336,ship
184337,ship
184338,cat
184339,plane
184340,cat
184341,frog
184342,plane
184343,plane
184344,bird
184345,plane
184346,plane
184347,ship
184348,plane
184349,ship
184350,cat
184351,bird
184352,cat
184353,ship
184354,car
184355,frog
184356,ship
184357,ship
184358,plane
184359,frog
184360,cat
184361,cat
184362,ship
184363,frog
184364,frog
184365,ship
184366,bird
184367,frog
184368,dog
184369,cat
184370,bird
184371,ship
184372,dog
184373,cat
184374,cat
184375,frog
184376,ship
184377,cat
184378,cat
184379,car
184380,cat
184381,ship
184382,ship
184383,car
184384,plane
184385,cat
184386,bird
184387,cat
184388,plane
184389,ship
184390,bird
184391,bird
184392,ship
184393,cat
184394,cat
184395,cat
184396,cat
184397,plane
184398,cat
184399,frog
184400,cat
184401,cat
184402,plane
184403,cat
184404,frog
184405,cat
184406,ship
184407,bird
184408,bird
184409,ship
184410,bird
184411,frog
184412,plane
184413,ship
184414,ship
184415,car
184416,cat
184417,ship
184418,frog
184419,plane
184420,bird
184421,ship
184422,ship
184423,plane
184424,cat
184425,bird
184426,frog
184427,bird
184428,ship
184429,car
184430,plane
184431,cat
184432,bird
184433,cat
184434,frog
184435,plane
184436,cat
184437,cat
184438,plane
184439,car
184440,plane
184441,car
184442,plane
184443,dog
184444,ship
184445,ship
184446,bird
184447,ship
184448,frog
184449,cat
184450,cat
184451,plane
184452,ship
184453,car
184454,frog
184455,bird
184456,ship
184457,cat
184458,plane
184459,bird
184460,cat
184461,cat
184462,bird
184463,car
184464,bird
184465,ship
184466,car
184467,bird
184468,cat
184469,cat
184470,bird
184471,cat
184472,ship
184473,plane
184474,car
184475,cat
184476,cat
184477,cat
184478,plane
184479,plane
184480,bird
184481,dog
184482,plane
184483,frog
184484,cat
184485,ship
184486,frog
184487,cat
184488,bird
184489,ship
184490,bird
184491,plane
184492,cat
184493,cat
184494,frog
184495,plane
184496,plane
184497,ship
184498,plane
184499,plane
184500,frog
184501,frog
184502,plane
184503,frog
184504,cat
184505,plane
184506,ship
184507,plane
184508,cat
184509,cat
184510,frog
184511,dog
184512,dog
184513,frog
184514,plane
184515,car
184516,cat
184517,cat
184518,bird
184519,frog
184520,plane
184521,plane
184522,frog
184523,bird
184524,cat
184525,frog
184526,cat
184527,ship
184528,cat
184529,ship
184530,frog
184531,ship
184532,frog
184533,ship
184534,car
184535,cat
184536,plane
184537,bird
184538,ship
184539,plane
184540,frog
184541,cat
184542,bird
184543,ship
184544,plane
184545,cat
184546,car
184547,cat
184548,cat
184549,bird
184550,car
184551,cat
184552,bird
184553,plane
184554,ship
184555,ship
184556,ship
184557,cat
184558,ship
184559,ship
184560,ship
184561,cat
184562,ship
184563,frog
184564,cat
184565,frog
184566,ship
184567,car
184568,cat
184569,frog
184570,plane
184571,plane
184572,plane
184573,cat
184574,ship
184575,ship
184576,ship
184577,cat
184578,plane
184579,cat
184580,ship
184581,frog
184582,cat
184583,plane
184584,plane
184585,cat
184586,ship
184587,cat
184588,bird
184589,cat
184590,frog
184591,cat
184592,plane
184593,cat
184594,bird
184595,plane
184596,cat
184597,bird
184598,cat
184599,ship
184600,cat
184601,cat
184602,cat
184603,cat
184604,cat
184605,plane
184606,cat
184607,ship
184608,cat
184609,cat
184610,ship
184611,cat
184612,frog
184613,ship
184614,plane
184615,plane
184616,cat
184617,cat
184618,ship
184619,plane
184620,cat
184621,bird
184622,ship
184623,plane
184624,plane
184625,cat
184626,ship
184627,frog
184628,cat
184629,frog
184630,bird
184631,frog
184632,cat
184633,plane
184634,plane
184635,cat
184636,frog
184637,plane
184638,plane
184639,bird
184640,car
184641,bird
184642,cat
184643,cat
184644,cat
184645,cat
184646,cat
184647,ship
184648,plane
184649,frog
184650,car
184651,cat
184652,bird
184653,ship
184654,bird
184655,ship
184656,plane
184657,plane
184658,dog
184659,plane
184660,cat
184661,plane
184662,bird
184663,cat
184664,cat
184665,ship
184666,bird
184667,car
184668,cat
184669,ship
184670,plane
184671,plane
184672,cat
184673,ship
184674,bird
184675,cat
184676,cat
184677,bird
184678,bird
184679,car
184680,cat
184681,cat
184682,bird
184683,plane
184684,bird
184685,plane
184686,cat
184687,ship
184688,cat
184689,frog
184690,cat
184691,plane
184692,ship
184693,cat
184694,plane
184695,frog
184696,bird
184697,cat
184698,frog
184699,dog
184700,ship
184701,plane
184702,plane
184703,frog
184704,cat
184705,bird
184706,frog
184707,ship
184708,cat
184709,plane
184710,ship
184711,ship
184712,car
184713,cat
184714,dog
184715,cat
184716,ship
184717,cat
184718,frog
184719,bird
184720,cat
184721,frog
184722,plane
184723,cat
184724,cat
184725,frog
184726,ship
184727,plane
184728,cat
184729,bird
184730,ship
184731,cat
184732,plane
184733,ship
184734,bird
184735,ship
184736,cat
184737,cat
184738,plane
184739,cat
184740,frog
184741,bird
184742,ship
184743,bird
184744,car
184745,cat
184746,ship
184747,bird
184748,ship
184749,ship
184750,ship
184751,plane
184752,cat
184753,plane
184754,bird
184755,frog
184756,frog
184757,cat
184758,ship
184759,dog
184760,plane
184761,ship
184762,plane
184763,ship
184764,plane
184765,plane
184766,ship
184767,bird
184768,frog
184769,bird
184770,ship
184771,ship
184772,dog
